PDSTIME,M65536,MOD60,FDS_Line,MAG_ID,BR,BTheta,BPhi,BMAG,AVG_BMAG,DELTA,LAMBDA,RMS_RS,RMS_BT,RMS_BPhi,NPTS,DFLAG
1986-01-25 00:35:52.255000+00:00,26856,6,673,1,-12.297,-3.627,-1.212,12.878,12.878,-5.4,196.434,0.015,0.009,0.013,32,
1986-01-25 00:35:54.175000+00:00,26856,6,705,1,-12.281,-3.633,-1.214,12.865,12.865,-5.413,196.481,0.012,0.012,0.014,32,
1986-01-25 00:35:56.095000+00:00,26856,6,737,1,-12.277,-3.638,-1.204,12.861,12.861,-5.373,196.506,0.013,0.016,0.01,32,
1986-01-25 00:35:58.015000+00:00,26856,6,769,1,-12.261,-3.634,-1.205,12.845,12.845,-5.384,196.509,0.012,0.012,0.013,32,
1986-01-25 00:35:59.935000+00:00,26856,7,1,1,-12.271,-3.644,-1.207,12.857,12.857,-5.388,196.538,0.013,0.013,0.004,32,
1986-01-25 00:36:01.855000+00:00,26856,7,33,1,-12.268,-3.628,-1.206,12.85,12.85,-5.384,196.472,0.012,0.011,0.011,32,
1986-01-25 00:36:03.775000+00:00,26856,7,65,1,-12.275,-3.634,-1.211,12.859,12.859,-5.405,196.491,0.014,0.017,0.011,32,
1986-01-25 00:36:05.695000+00:00,26856,7,97,1,-12.272,-3.627,-1.2,12.853,12.853,-5.356,196.467,0.014,0.01,0.008,32,
1986-01-25 00:36:07.615000+00:00,26856,7,129,1,-12.265,-3.628,-1.2,12.846,12.846,-5.362,196.48,0.014,0.009,0.016,32,
1986-01-25 00:36:09.535000+00:00,26856,7,161,1,-12.276,-3.635,-1.208,12.86,12.86,-5.392,196.494,0.016,0.016,0.01,32,
1986-01-25 00:36:11.455000+00:00,26856,7,193,1,-12.269,-3.635,-1.206,12.853,12.853,-5.386,196.503,0.017,0.011,0.006,32,
1986-01-25 00:36:13.375000+00:00,26856,7,225,1,-12.25,-3.631,-1.205,12.834,12.834,-5.388,196.509,0.011,0.006,0.015,32,
1986-01-25 00:36:15.295000+00:00,26856,7,257,1,-12.259,-3.625,-1.197,12.839,12.839,-5.351,196.475,0.014,0.014,0.011,32,
1986-01-25 00:36:17.215000+00:00,26856,7,289,1,-12.247,-3.619,-1.194,12.826,12.826,-5.339,196.46,0.016,0.013,0.007,32,
1986-01-25 00:36:19.135000+00:00,26856,7,321,1,-12.244,-3.622,-1.183,12.823,12.823,-5.295,196.48,0.011,0.011,0.017,32,
1986-01-25 00:36:21.055000+00:00,26856,7,353,1,-12.251,-3.63,-1.199,12.833,12.833,-5.36,196.503,0.01,0.017,0.011,32,
1986-01-25 00:36:22.975000+00:00,26856,7,385,1,-12.247,-3.628,-1.191,12.829,12.829,-5.328,196.5,0.016,0.012,0.013,32,
1986-01-25 00:36:24.895000+00:00,26856,7,417,1,-12.244,-3.632,-1.199,12.827,12.827,-5.363,196.522,0.013,0.008,0.017,32,
1986-01-25 00:36:26.815000+00:00,26856,7,449,1,-12.255,-3.613,-1.173,12.83,12.83,-5.246,196.427,0.013,0.014,0.011,32,
1986-01-25 00:36:28.735000+00:00,26856,7,481,1,-12.243,-3.619,-1.186,12.821,12.821,-5.307,196.466,0.018,0.012,0.012,32,
1986-01-25 00:36:30.655000+00:00,26856,7,513,1,-12.242,-3.617,-1.179,12.82,12.82,-5.277,196.461,0.007,0.008,0.019,32,
1986-01-25 00:36:32.575000+00:00,26856,7,545,1,-12.245,-3.611,-1.173,12.821,12.821,-5.25,196.432,0.014,0.017,0.011,32,
1986-01-25 00:36:34.495000+00:00,26856,7,577,1,-12.241,-3.613,-1.173,12.817,12.817,-5.253,196.444,0.014,0.008,0.01,32,
1986-01-25 00:36:36.415000+00:00,26856,7,609,1,-12.24,-3.615,-1.17,12.816,12.816,-5.237,196.453,0.011,0.011,0.019,32,
1986-01-25 00:36:38.335000+00:00,26856,7,641,1,-12.227,-3.615,-1.173,12.804,12.804,-5.256,196.471,0.016,0.018,0.014,32,
1986-01-25 00:36:40.255000+00:00,26856,7,673,1,-12.226,-3.619,-1.191,12.806,12.806,-5.335,196.49,0.012,0.013,0.011,32,
1986-01-25 00:36:42.175000+00:00,26856,7,705,1,-12.224,-3.624,-1.184,12.805,12.805,-5.307,196.514,0.009,0.005,0.016,32,
1986-01-25 00:36:44.095000+00:00,26856,7,737,1,-12.23,-3.624,-1.182,12.811,12.811,-5.292,196.507,0.012,0.016,0.009,32,
1986-01-25 00:36:46.015000+00:00,26856,7,769,1,-12.234,-3.618,-1.177,12.812,12.812,-5.272,196.477,0.013,0.01,0.01,32,
1986-01-25 00:36:47.935000+00:00,26856,8,1,1,-12.225,-3.62,-1.188,12.805,12.805,-5.324,196.496,0.017,0.012,0.013,32,
1986-01-25 00:36:49.855000+00:00,26856,8,33,1,-12.22,-3.621,-1.18,12.8,12.8,-5.288,196.506,0.009,0.012,0.013,32,
1986-01-25 00:36:51.775000+00:00,26856,8,65,1,-12.214,-3.612,-1.168,12.791,12.791,-5.237,196.474,0.011,0.012,0.012,32,
1986-01-25 00:36:53.695000+00:00,26856,8,97,1,-12.21,-3.61,-1.163,12.786,12.786,-5.219,196.472,0.019,0.014,0.012,32,
1986-01-25 00:36:55.615000+00:00,26856,8,129,1,-12.209,-3.614,-1.166,12.786,12.786,-5.23,196.489,0.01,0.011,0.009,32,
1986-01-25 00:36:57.535000+00:00,26856,8,161,1,-12.206,-3.616,-1.167,12.784,12.784,-5.237,196.503,0.011,0.014,0.013,32,
1986-01-25 00:36:59.455000+00:00,26856,8,193,1,-12.208,-3.621,-1.169,12.787,12.787,-5.246,196.52,0.015,0.014,0.014,32,
1986-01-25 00:37:01.375000+00:00,26856,8,225,1,-12.201,-3.615,-1.173,12.779,12.779,-5.265,196.505,0.012,0.009,0.009,32,
1986-01-25 00:37:03.295000+00:00,26856,8,257,1,-12.211,-3.607,-1.161,12.785,12.785,-5.208,196.456,0.014,0.012,0.008,32,
1986-01-25 00:37:05.215000+00:00,26856,8,289,1,-12.202,-3.612,-1.166,12.778,12.779,-5.235,196.489,0.016,0.013,0.012,32,
1986-01-25 00:37:07.135000+00:00,26856,8,321,1,-12.196,-3.616,-1.161,12.774,12.774,-5.214,196.513,0.011,0.013,0.013,32,
1986-01-25 00:37:09.055000+00:00,26856,8,353,1,-12.204,-3.611,-1.154,12.779,12.779,-5.181,196.483,0.012,0.013,0.012,32,
1986-01-25 00:37:10.975000+00:00,26856,8,385,1,-12.205,-3.612,-1.155,12.781,12.781,-5.184,196.487,0.014,0.012,0.016,32,
1986-01-25 00:37:12.895000+00:00,26856,8,417,1,-12.203,-3.609,-1.146,12.777,12.777,-5.145,196.476,0.012,0.01,0.012,32,
1986-01-25 00:37:14.815000+00:00,26856,8,449,1,-12.2,-3.616,-1.14,12.776,12.776,-5.121,196.511,0.011,0.01,0.011,32,
1986-01-25 00:37:16.735000+00:00,26856,8,481,1,-12.199,-3.612,-1.15,12.774,12.774,-5.164,196.492,0.012,0.015,0.013,32,
1986-01-25 00:37:18.655000+00:00,26856,8,513,1,-12.199,-3.607,-1.143,12.772,12.772,-5.133,196.472,0.012,0.011,0.011,32,
1986-01-25 00:37:20.575000+00:00,26856,8,545,1,-12.195,-3.609,-1.14,12.769,12.769,-5.124,196.484,0.01,0.014,0.013,32,
1986-01-25 00:37:22.495000+00:00,26856,8,577,1,-12.195,-3.603,-1.134,12.767,12.767,-5.094,196.461,0.019,0.011,0.014,32,
1986-01-25 00:37:24.415000+00:00,26856,8,609,1,-12.192,-3.609,-1.128,12.765,12.765,-5.07,196.491,0.012,0.013,0.011,32,
1986-01-25 00:37:26.335000+00:00,26856,8,641,1,-12.175,-3.599,-1.124,12.745,12.745,-5.059,196.468,0.014,0.009,0.012,32,
1986-01-25 00:37:28.255000+00:00,26856,8,673,1,-12.174,-3.602,-1.134,12.746,12.746,-5.106,196.483,0.015,0.016,0.011,32,
1986-01-25 00:37:30.175000+00:00,26856,8,705,1,-12.176,-3.601,-1.141,12.749,12.749,-5.133,196.475,0.011,0.011,0.012,32,
1986-01-25 00:37:32.095000+00:00,26856,8,737,1,-12.189,-3.616,-1.139,12.765,12.765,-5.121,196.523,0.014,0.011,0.007,32,
1986-01-25 00:37:34.015000+00:00,26856,8,769,1,-12.172,-3.617,-1.13,12.748,12.748,-5.087,196.55,0.012,0.013,0.013,32,
1986-01-25 00:37:35.935000+00:00,26856,9,1,1,-12.17,-3.617,-1.14,12.747,12.747,-5.132,196.552,0.017,0.013,0.012,32,
1986-01-25 00:37:37.855000+00:00,26856,9,33,1,-12.175,-3.617,-1.135,12.752,12.752,-5.106,196.546,0.011,0.012,0.015,32,
1986-01-25 00:37:39.775000+00:00,26856,9,65,1,-12.174,-3.624,-1.143,12.754,12.754,-5.143,196.578,0.015,0.007,0.01,32,
1986-01-25 00:37:41.695000+00:00,26856,9,97,1,-12.169,-3.61,-1.122,12.743,12.743,-5.053,196.524,0.014,0.011,0.008,32,
1986-01-25 00:37:43.615000+00:00,26856,9,129,1,-12.166,-3.608,-1.126,12.74,12.74,-5.069,196.52,0.008,0.011,0.016,32,
1986-01-25 00:37:45.535000+00:00,26856,9,161,1,-12.163,-3.611,-1.126,12.738,12.738,-5.072,196.536,0.013,0.009,0.012,32,
1986-01-25 00:37:47.455000+00:00,26856,9,193,1,-12.163,-3.612,-1.129,12.738,12.738,-5.086,196.539,0.011,0.008,0.012,32,
1986-01-25 00:37:49.375000+00:00,26856,9,225,1,-12.154,-3.609,-1.143,12.729,12.729,-5.153,196.538,0.008,0.013,0.012,32,
1986-01-25 00:37:51.295000+00:00,26856,9,257,1,-12.166,-3.616,-1.139,12.742,12.742,-5.127,196.552,0.017,0.014,0.004,32,
1986-01-25 00:37:53.215000+00:00,26856,9,289,1,-12.156,-3.607,-1.127,12.729,12.729,-5.078,196.526,0.013,0.011,0.011,32,
1986-01-25 00:37:55.135000+00:00,26856,9,321,1,-12.148,-3.611,-1.125,12.723,12.723,-5.074,196.554,0.008,0.011,0.016,32,
1986-01-25 00:37:57.055000+00:00,26856,9,353,1,-12.141,-3.608,-1.127,12.716,12.716,-5.085,196.548,0.013,0.014,0.008,32,
1986-01-25 00:37:58.975000+00:00,26856,9,385,1,-12.147,-3.61,-1.127,12.722,12.722,-5.084,196.553,0.009,0.011,0.01,32,
1986-01-25 00:38:00.895000+00:00,26856,9,417,1,-12.143,-3.6,-1.122,12.715,12.715,-5.061,196.513,0.011,0.011,0.015,32,
1986-01-25 00:38:02.815000+00:00,26856,9,449,1,-12.139,-3.599,-1.118,12.711,12.711,-5.048,196.514,0.015,0.009,0.007,32,
1986-01-25 00:38:04.735000+00:00,26856,9,481,1,-12.14,-3.599,-1.11,12.711,12.711,-5.009,196.513,0.01,0.012,0.007,32,
1986-01-25 00:38:06.655000+00:00,26856,9,513,1,-12.141,-3.597,-1.101,12.711,12.711,-4.969,196.504,0.009,0.013,0.017,32,
1986-01-25 00:38:08.575000+00:00,26856,9,545,1,-12.142,-3.584,-1.093,12.707,12.707,-4.933,196.447,0.014,0.011,0.01,32,
1986-01-25 00:38:10.495000+00:00,26856,9,577,1,-12.146,-3.591,-1.106,12.714,12.714,-4.991,196.469,0.01,0.011,0.008,32,
1986-01-25 00:38:12.415000+00:00,26856,9,609,1,-12.145,-3.6,-1.102,12.716,12.716,-4.972,196.511,0.01,0.011,0.013,32,
1986-01-25 00:38:14.335000+00:00,26856,9,641,1,-12.137,-3.602,-1.109,12.709,12.709,-5.005,196.53,0.014,0.012,0.007,32,
1986-01-25 00:38:16.255000+00:00,26856,9,673,1,-12.134,-3.597,-1.102,12.704,12.704,-4.975,196.512,0.014,0.008,0.009,32,
1986-01-25 00:38:18.175000+00:00,26856,9,705,1,-12.132,-3.6,-1.112,12.704,12.704,-5.022,196.529,0.011,0.011,0.018,32,
1986-01-25 00:38:20.095000+00:00,26856,9,737,1,-12.124,-3.6,-1.108,12.696,12.696,-5.007,196.537,0.015,0.017,0.011,32,
1986-01-25 00:38:22.015000+00:00,26856,9,769,1,-12.128,-3.591,-1.102,12.697,12.697,-4.981,196.493,0.011,0.006,0.008,32,
1986-01-25 00:38:23.935000+00:00,26856,10,1,1,-12.118,-3.6,-1.11,12.69,12.69,-5.017,196.545,0.013,0.006,0.011,32,
1986-01-25 00:38:25.855000+00:00,26856,10,33,1,-12.125,-3.591,-1.098,12.693,12.693,-4.962,196.497,0.007,0.016,0.016,32,
1986-01-25 00:38:27.775000+00:00,26856,10,65,1,-12.127,-3.6,-1.107,12.698,12.698,-5.002,196.536,0.007,0.012,0.006,32,
1986-01-25 00:38:29.695000+00:00,26856,10,97,1,-12.126,-3.604,-1.106,12.698,12.698,-4.996,196.551,0.015,0.008,0.011,32,
1986-01-25 00:38:31.615000+00:00,26856,10,129,1,-12.126,-3.604,-1.111,12.699,12.699,-5.018,196.552,0.008,0.017,0.015,32,
1986-01-25 00:38:33.535000+00:00,26856,10,161,1,-12.128,-3.601,-1.105,12.7,12.7,-4.992,196.538,0.011,0.015,0.008,32,
1986-01-25 00:38:35.455000+00:00,26856,10,193,1,-12.109,-3.6,-1.107,12.682,12.682,-5.007,196.558,0.013,0.007,0.009,32,
1986-01-25 00:38:37.375000+00:00,26856,10,225,1,-12.118,-3.594,-1.091,12.687,12.687,-4.933,196.52,0.008,0.015,0.012,32,
1986-01-25 00:38:39.295000+00:00,26856,10,257,1,-12.111,-3.588,-1.08,12.677,12.677,-4.888,196.503,0.007,0.019,0.008,32,
1986-01-25 00:38:41.215000+00:00,26856,10,289,1,-12.109,-3.588,-1.087,12.676,12.676,-4.918,196.503,0.012,0.008,0.011,32,
1986-01-25 00:38:43.135000+00:00,26856,10,321,1,-12.088,-3.579,-1.081,12.653,12.653,-4.9,196.491,0.005,0.01,0.011,32,
1986-01-25 00:38:45.055000+00:00,26856,10,353,1,-12.083,-3.587,-1.089,12.651,12.651,-4.937,196.535,0.01,0.014,0.007,32,
1986-01-25 00:38:46.975000+00:00,26856,10,385,1,-12.088,-3.582,-1.085,12.654,12.654,-4.918,196.505,0.012,0.01,0.011,32,
1986-01-25 00:38:48.895000+00:00,26856,10,417,1,-12.088,-3.581,-1.077,12.653,12.653,-4.881,196.504,0.008,0.014,0.017,32,
1986-01-25 00:38:50.815000+00:00,26856,10,449,1,-12.1,-3.588,-1.082,12.667,12.667,-4.901,196.518,0.008,0.011,0.005,32,
1986-01-25 00:38:52.735000+00:00,26856,10,481,1,-12.087,-3.584,-1.083,12.653,12.653,-4.909,196.516,0.015,0.008,0.009,32,
1986-01-25 00:38:54.655000+00:00,26856,10,513,1,-12.079,-3.581,-1.08,12.645,12.645,-4.901,196.514,0.006,0.013,0.01,32,
1986-01-25 00:38:56.575000+00:00,26856,10,545,1,-12.077,-3.58,-1.077,12.642,12.642,-4.888,196.51,0.008,0.017,0.007,32,
1986-01-25 00:38:58.495000+00:00,26856,10,577,1,-12.076,-3.584,-1.083,12.643,12.643,-4.914,196.53,0.015,0.008,0.011,32,
1986-01-25 00:39:00.415000+00:00,26856,10,609,1,-12.076,-3.578,-1.071,12.641,12.641,-4.86,196.505,0.005,0.015,0.011,32,
1986-01-25 00:39:02.335000+00:00,26856,10,641,1,-12.077,-3.577,-1.065,12.641,12.641,-4.834,196.497,0.014,0.017,0.009,32,
1986-01-25 00:39:04.255000+00:00,26856,10,673,1,-12.08,-3.576,-1.07,12.643,12.643,-4.853,196.492,0.015,0.005,0.009,32,
1986-01-25 00:39:06.175000+00:00,26856,10,705,1,-12.079,-3.579,-1.068,12.643,12.643,-4.845,196.506,0.005,0.01,0.011,32,
1986-01-25 00:39:08.095000+00:00,26856,10,737,1,-12.08,-3.573,-1.056,12.642,12.642,-4.792,196.478,0.014,0.016,0.008,32,
1986-01-25 00:39:10.015000+00:00,26856,10,769,1,-12.078,-3.572,-1.06,12.639,12.639,-4.812,196.475,0.017,0.005,0.009,32,
1986-01-25 00:39:11.935000+00:00,26856,11,1,1,-12.076,-3.571,-1.051,12.637,12.637,-4.77,196.475,0.013,0.006,0.013,32,
1986-01-25 00:39:13.855000+00:00,26856,11,33,1,-12.079,-3.571,-1.065,12.641,12.641,-4.835,196.469,0.008,0.016,0.013,32,
1986-01-25 00:39:15.775000+00:00,26856,11,65,1,-12.073,-3.572,-1.056,12.634,12.634,-4.794,196.481,0.014,0.013,0.01,32,
1986-01-25 00:39:17.695000+00:00,26856,11,97,1,-12.074,-3.577,-1.054,12.637,12.637,-4.783,196.503,0.015,0.008,0.007,32,
1986-01-25 00:39:19.615000+00:00,26856,11,129,1,-12.08,-3.573,-1.056,12.642,12.642,-4.792,196.475,0.008,0.008,0.015,32,
1986-01-25 00:39:21.535000+00:00,26856,11,161,1,-12.077,-3.569,-1.059,12.638,12.638,-4.805,196.462,0.009,0.009,0.009,32,
1986-01-25 00:39:23.455000+00:00,26856,11,193,1,-12.067,-3.571,-1.061,12.628,12.628,-4.819,196.484,0.015,0.012,0.01,32,
1986-01-25 00:39:25.375000+00:00,26856,11,225,1,-12.061,-3.561,-1.043,12.619,12.619,-4.739,196.449,0.007,0.009,0.013,32,
1986-01-25 00:39:27.295000+00:00,26856,11,257,1,-12.057,-3.563,-1.047,12.616,12.616,-4.758,196.463,0.01,0.015,0.015,32,
1986-01-25 00:39:29.215000+00:00,26856,11,289,1,-12.057,-3.565,-1.043,12.617,12.617,-4.743,196.472,0.013,0.009,0.007,32,
1986-01-25 00:39:31.135000+00:00,26856,11,321,1,-12.052,-3.565,-1.036,12.611,12.611,-4.713,196.481,0.009,0.014,0.021,32,
1986-01-25 00:39:33.055000+00:00,26856,11,353,1,-12.065,-3.566,-1.046,12.624,12.624,-4.754,196.465,0.011,0.013,0.014,32,
1986-01-25 00:39:34.975000+00:00,26856,11,385,1,-12.065,-3.574,-1.044,12.626,12.626,-4.742,196.499,0.016,0.014,0.012,32,
1986-01-25 00:39:36.895000+00:00,26856,11,417,1,-12.06,-3.57,-1.052,12.621,12.621,-4.782,196.488,0.006,0.014,0.013,32,
1986-01-25 00:39:38.815000+00:00,26856,11,449,1,-12.055,-3.559,-1.047,12.613,12.613,-4.761,196.449,0.01,0.015,0.006,32,
1986-01-25 00:39:40.735000+00:00,26856,11,481,1,-12.051,-3.561,-1.045,12.61,12.61,-4.754,196.462,0.013,0.008,0.004,32,
1986-01-25 00:39:42.655000+00:00,26856,11,513,1,-12.05,-3.567,-1.047,12.61,12.61,-4.762,196.491,0.007,0.012,0.016,32,
1986-01-25 00:39:44.575000+00:00,26856,11,545,1,-12.041,-3.565,-1.044,12.601,12.601,-4.754,196.492,0.011,0.011,0.01,32,
1986-01-25 00:39:46.495000+00:00,26856,11,577,1,-12.042,-3.57,-1.054,12.604,12.604,-4.796,196.511,0.018,0.006,0.01,32,
1986-01-25 00:39:48.415000+00:00,26856,11,609,1,-12.038,-3.575,-1.046,12.601,12.601,-4.761,196.54,0.007,0.014,0.015,32,
1986-01-25 00:39:50.335000+00:00,26856,11,641,1,-12.044,-3.579,-1.056,12.608,12.608,-4.802,196.548,0.014,0.014,0.013,32,
1986-01-25 00:39:52.255000+00:00,26856,11,673,1,-12.038,-3.572,-1.06,12.602,12.602,-4.825,196.527,0.014,0.008,0.01,32,
1986-01-25 00:39:54.175000+00:00,26856,11,705,1,-12.033,-3.567,-1.043,12.594,12.594,-4.752,196.511,0.009,0.011,0.015,32,
1986-01-25 00:39:56.095000+00:00,26856,11,737,1,-12.027,-3.566,-1.041,12.587,12.587,-4.745,196.513,0.014,0.015,0.013,32,
1986-01-25 00:39:58.015000+00:00,26856,11,769,1,-12.023,-3.566,-1.03,12.583,12.583,-4.696,196.52,0.016,0.008,0.01,32,
1986-01-25 00:39:59.935000+00:00,26856,12,1,1,-12.026,-3.556,-1.031,12.583,12.583,-4.701,196.473,0.009,0.011,0.011,32,
1986-01-25 00:40:01.855000+00:00,26856,12,33,1,-12.023,-3.566,-1.019,12.582,12.583,-4.647,196.52,0.011,0.011,0.012,32,
1986-01-25 00:40:03.775000+00:00,26856,12,65,1,-12.026,-3.566,-1.032,12.586,12.586,-4.705,196.514,0.011,0.007,0.012,32,
1986-01-25 00:40:05.695000+00:00,26856,12,97,1,-12.025,-3.565,-1.033,12.585,12.585,-4.708,196.515,0.012,0.012,0.01,32,
1986-01-25 00:40:07.615000+00:00,26856,12,129,1,-12.028,-3.57,-1.03,12.589,12.589,-4.692,196.532,0.015,0.012,0.011,32,
1986-01-25 00:40:09.535000+00:00,26856,12,161,1,-12.022,-3.565,-1.039,12.583,12.583,-4.739,196.516,0.01,0.008,0.014,32,
1986-01-25 00:40:11.455000+00:00,26856,12,193,1,-12.032,-3.558,-1.028,12.589,12.589,-4.685,196.476,0.014,0.011,0.015,32,
1986-01-25 00:40:13.375000+00:00,26856,12,225,1,-12.034,-3.56,-1.028,12.591,12.592,-4.684,196.482,0.012,0.013,0.009,32,
1986-01-25 00:40:15.295000+00:00,26856,12,257,1,-12.028,-3.56,-1.023,12.585,12.585,-4.664,196.489,0.012,0.005,0.015,32,
1986-01-25 00:40:17.215000+00:00,26856,12,289,1,-12.019,-3.562,-1.024,12.577,12.577,-4.669,196.506,0.013,0.014,0.009,32,
1986-01-25 00:40:19.135000+00:00,26856,12,321,1,-12.019,-3.556,-1.028,12.576,12.576,-4.688,196.482,0.012,0.014,0.012,32,
1986-01-25 00:40:21.055000+00:00,26856,12,353,1,-12.009,-3.556,-1.016,12.565,12.565,-4.64,196.496,0.009,0.009,0.016,32,
1986-01-25 00:40:22.975000+00:00,26856,12,385,1,-12.018,-3.558,-1.019,12.575,12.575,-4.647,196.492,0.015,0.014,0.009,32,
1986-01-25 00:40:24.895000+00:00,26856,12,417,1,-12.002,-3.576,-1.017,12.565,12.565,-4.644,196.59,0.013,0.01,0.011,32,
1986-01-25 00:40:26.815000+00:00,26856,12,449,1,-11.998,-3.552,-1.015,12.554,12.554,-4.636,196.492,0.012,0.015,0.015,32,
1986-01-25 00:40:28.735000+00:00,26856,12,481,1,-12.0,-3.563,-1.016,12.559,12.559,-4.639,196.537,0.017,0.015,0.009,32,
1986-01-25 00:40:30.655000+00:00,26856,12,513,1,-11.987,-3.56,-1.013,12.546,12.546,-4.633,196.542,0.011,0.012,0.012,32,
1986-01-25 00:40:32.575000+00:00,26856,12,545,1,-11.987,-3.555,-0.996,12.542,12.542,-4.556,196.52,0.011,0.011,0.011,32,
1986-01-25 00:40:34.495000+00:00,26856,12,577,1,-11.984,-3.553,-1.006,12.54,12.54,-4.603,196.513,0.012,0.013,0.009,32,
1986-01-25 00:40:36.415000+00:00,26856,12,609,1,-11.979,-3.558,-1.014,12.537,12.537,-4.639,196.542,0.011,0.013,0.015,32,
1986-01-25 00:40:38.335000+00:00,26856,12,641,1,-11.976,-3.558,-1.004,12.533,12.533,-4.594,196.549,0.009,0.012,0.014,32,
1986-01-25 00:40:40.255000+00:00,26856,12,673,1,-11.974,-3.563,-1.004,12.533,12.533,-4.596,196.57,0.008,0.014,0.012,32,
1986-01-25 00:40:42.175000+00:00,26856,12,705,1,-11.969,-3.567,-0.994,12.529,12.529,-4.551,196.593,0.013,0.013,0.015,32,
1986-01-25 00:40:44.095000+00:00,26856,12,737,1,-11.98,-3.564,-0.994,12.539,12.539,-4.546,196.566,0.01,0.012,0.013,32,
1986-01-25 00:40:46.015000+00:00,26856,12,769,1,-11.98,-3.547,-0.984,12.533,12.533,-4.503,196.493,0.01,0.016,0.01,32,
1986-01-25 00:40:47.935000+00:00,26856,13,1,1,-11.973,-3.547,-0.988,12.526,12.526,-4.523,196.501,0.018,0.016,0.009,32,
1986-01-25 00:40:49.855000+00:00,26856,13,33,1,-11.964,-3.555,-1.001,12.521,12.521,-4.587,196.548,0.013,0.015,0.015,32,
1986-01-25 00:40:51.775000+00:00,26856,13,65,1,-11.974,-3.556,-0.984,12.529,12.529,-4.503,196.539,0.013,0.017,0.014,32,
1986-01-25 00:40:53.695000+00:00,26856,13,97,1,-11.974,-3.554,-0.986,12.529,12.529,-4.512,196.533,0.012,0.013,0.011,32,
1986-01-25 00:40:55.615000+00:00,26856,13,129,1,-11.986,-3.551,-0.981,12.539,12.539,-4.489,196.502,0.016,0.014,0.016,32,
1986-01-25 00:40:57.535000+00:00,26856,13,161,1,-11.974,-3.557,-0.988,12.53,12.53,-4.522,196.544,0.015,0.019,0.014,32,
1986-01-25 00:40:59.455000+00:00,26856,13,193,1,-11.968,-3.551,-0.998,12.524,12.524,-4.568,196.527,0.016,0.01,0.008,32,
1986-01-25 00:41:01.375000+00:00,26856,13,225,1,-11.974,-3.559,-0.993,12.531,12.531,-4.543,196.552,0.015,0.012,0.015,32,
1986-01-25 00:41:03.295000+00:00,26856,13,257,1,-11.966,-3.549,-0.981,12.52,12.52,-4.494,196.518,0.013,0.016,0.013,32,
1986-01-25 00:41:05.215000+00:00,26856,13,289,1,-11.963,-3.543,-0.982,12.516,12.516,-4.502,196.499,0.016,0.013,0.014,32,
1986-01-25 00:41:07.135000+00:00,26856,13,321,1,-11.952,-3.556,-0.979,12.508,12.508,-4.488,196.568,0.013,0.012,0.016,32,
1986-01-25 00:41:09.055000+00:00,26856,13,353,1,-11.951,-3.548,-0.976,12.504,12.504,-4.476,196.536,0.013,0.015,0.012,32,
1986-01-25 00:41:10.975000+00:00,26856,13,385,1,-11.952,-3.537,-0.971,12.503,12.503,-4.456,196.485,0.016,0.016,0.013,32,
1986-01-25 00:41:12.895000+00:00,26856,13,417,1,-11.952,-3.539,-0.968,12.502,12.502,-4.439,196.494,0.016,0.014,0.015,32,
1986-01-25 00:41:14.815000+00:00,26856,13,449,1,-11.939,-3.551,-0.99,12.495,12.495,-4.546,196.566,0.016,0.018,0.012,32,
1986-01-25 00:41:16.735000+00:00,26856,13,481,1,-11.94,-3.548,-0.992,12.496,12.496,-4.554,196.551,0.015,0.014,0.011,32,
1986-01-25 00:41:18.655000+00:00,26856,13,513,1,-11.945,-3.536,-0.975,12.495,12.495,-4.474,196.492,0.015,0.013,0.015,32,
1986-01-25 00:41:20.575000+00:00,26856,13,545,1,-11.949,-3.536,-0.973,12.499,12.499,-4.465,196.487,0.013,0.015,0.016,32,
1986-01-25 00:41:22.495000+00:00,26856,13,577,1,-11.941,-3.535,-0.974,12.492,12.492,-4.473,196.492,0.017,0.014,0.011,32,
1986-01-25 00:41:24.415000+00:00,26856,13,609,1,-11.941,-3.546,-0.984,12.495,12.495,-4.517,196.539,0.016,0.012,0.014,32,
1986-01-25 00:41:26.335000+00:00,26856,13,641,1,-11.946,-3.542,-0.98,12.498,12.498,-4.496,196.515,0.012,0.018,0.014,32,
1986-01-25 00:41:28.255000+00:00,26856,13,673,1,-11.94,-3.539,-0.989,12.493,12.493,-4.539,196.508,0.015,0.014,0.009,32,
1986-01-25 00:41:30.175000+00:00,26856,13,705,1,-11.938,-3.545,-0.984,12.492,12.492,-4.518,196.538,0.015,0.01,0.016,32,
1986-01-25 00:41:32.095000+00:00,26856,13,737,1,-11.943,-3.538,-0.972,12.494,12.494,-4.461,196.502,0.01,0.019,0.012,32,
1986-01-25 00:41:34.015000+00:00,26856,13,769,1,-11.932,-3.541,-0.968,12.484,12.484,-4.449,196.531,0.018,0.013,0.009,32,
1986-01-25 00:41:35.934000+00:00,26856,14,1,1,-11.934,-3.534,-0.962,12.484,12.484,-4.419,196.497,0.011,0.012,0.011,32,
1986-01-25 00:41:37.854000+00:00,26856,14,33,1,-11.937,-3.532,-0.972,12.486,12.486,-4.466,196.481,0.015,0.009,0.017,32,
1986-01-25 00:41:39.774000+00:00,26856,14,65,1,-11.933,-3.544,-0.963,12.486,12.486,-4.425,196.543,0.011,0.013,0.013,32,
